"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","157.240.195.56","10.0.2.15","TLSv1.2","602","Application Data"
"2","0.000044783","10.0.2.15","157.240.195.56","TCP","54","33254  >  443 [ACK] Seq=1 Ack=549 Win=65535 Len=0"
"3","0.061495653","10.0.2.15","157.240.195.56","TLSv1.2","144","Application Data"
"4","0.061949369","157.240.195.56","10.0.2.15","TCP","60","443  >  33254 [ACK] Seq=549 Ack=91 Win=65535 Len=0"
"5","0.840964962","10.0.2.15","172.217.22.110","UDP","795","35492  >  443 Len=753"
"6","0.855232778","172.217.22.110","10.0.2.15","UDP","73","443  >  35492 Len=31"
"7","0.859702238","10.0.2.15","172.217.22.110","UDP","75","35492  >  443 Len=33"
"8","0.936471270","172.217.22.110","10.0.2.15","UDP","122","443  >  35492 Len=80"
"9","0.936773374","10.0.2.15","172.217.22.110","UDP","81","35492  >  443 Len=39"
"10","0.937326055","172.217.22.110","10.0.2.15","UDP","64","443  >  35492 Len=22"
"11","0.944445907","172.217.22.110","10.0.2.15","UDP","67","443  >  35492 Len=25"
"12","0.944551306","10.0.2.15","172.217.22.110","UDP","74","35492  >  443 Len=32"
"13","1.003873569","157.240.195.56","10.0.2.15","TLSv1.2","332","Application Data"
"14","1.003910711","10.0.2.15","157.240.195.56","TCP","54","33254  >  443 [ACK] Seq=91 Ack=827 Win=65535 Len=0"
"15","1.022316496","10.0.2.15","157.240.195.56","TLSv1.2","126","Application Data"
"16","1.022979654","157.240.195.56","10.0.2.15","TCP","60","443  >  33254 [ACK] Seq=827 Ack=163 Win=65535 Len=0"
"17","2.094455002","10.0.2.15","192.114.46.177","UDP","1085","52717  >  443 Len=1043"
"18","2.104334475","192.114.46.177","10.0.2.15","UDP","71","443  >  52717 Len=29"
"19","2.104334737","192.114.46.177","10.0.2.15","UDP","156","443  >  52717 Len=114"
"20","2.104334781","192.114.46.177","10.0.2.15","UDP","1288","443  >  52717 Len=1246"
"21","2.104334820","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"22","2.104618877","10.0.2.15","192.114.46.177","UDP","78","52717  >  443 Len=36"
"23","2.105201004","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"24","2.105201139","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"25","2.105201206","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"26","2.105201248","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"27","2.105201292","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"28","2.105776344","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"29","2.105776432","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"30","2.105776477","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"31","2.105884654","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"32","2.106244260","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"33","2.106244304","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"34","2.106244344","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"35","2.106409126","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"36","2.106417141","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"37","2.106884560","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"38","2.106884625","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"39","2.107599034","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"40","2.107599105","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"41","2.107741832","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"42","2.107768870","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"43","2.107902888","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"44","2.108358933","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"45","2.109786546","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"46","2.109786661","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"47","2.109786712","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"48","2.109786741","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"49","2.109865822","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"50","2.110130186","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"51","2.110130271","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"52","2.110130313","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"53","2.110130362","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"54","2.110612616","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"55","2.111015207","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"56","2.111015286","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"57","2.111015318","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"58","2.111088246","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"59","2.112499499","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"60","2.112499633","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"61","2.112499679","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"62","2.112499723","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"63","2.112499762","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"64","2.112499808","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"65","2.112499849","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"66","2.112499891","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"67","2.112590812","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"68","2.112660687","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"69","2.112812228","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"70","2.113551672","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"71","2.113551915","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"72","2.113551968","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"73","2.113552000","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"74","2.113752393","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"75","2.113913338","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"76","2.114071454","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"77","2.114071540","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"78","2.114130707","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"79","2.114415272","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"80","2.114548353","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"81","2.114743336","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"82","2.114836594","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"83","2.114858066","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"84","2.115088017","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"85","2.115319114","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"86","2.118041276","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"87","2.118117653","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"88","2.118183166","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"89","2.118412241","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"90","2.118563531","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"91","2.118759259","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"92","2.119199301","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"93","2.119261489","10.0.2.15","192.114.46.177","UDP","75","52717  >  443 Len=33"
"94","2.119336402","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"95","2.119574384","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"96","2.119762393","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"97","2.119970910","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"98","2.120104128","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"99","2.120240629","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"100","2.120375593","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"101","2.120435543","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"102","2.120517811","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"103","2.120955500","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"104","2.121090282","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"105","2.121220885","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"106","2.121370200","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"107","2.121499708","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"108","2.121597105","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"109","2.121644025","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"110","2.121864173","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"111","2.121997989","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"112","2.122241119","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"113","2.122421729","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"114","2.122519987","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"115","2.122687854","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"116","2.122789651","10.0.2.15","192.114.46.177","UDP","75","52717  >  443 Len=33"
"117","2.122855576","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"118","2.123099629","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"119","2.123368882","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"120","2.123419652","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"121","2.123600743","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"122","2.123706249","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"123","2.124210240","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"124","2.124296877","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"125","2.124310582","10.0.2.15","192.114.46.177","UDP","75","52717  >  443 Len=33"
"126","2.124579992","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"127","2.124755371","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"128","2.124889794","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"129","2.125033347","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"130","2.125175809","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"131","2.125313525","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"132","2.125411708","10.0.2.15","192.114.46.177","UDP","75","52717  >  443 Len=33"
"133","2.125458633","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"134","2.125636265","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"135","2.126096409","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"136","2.126175769","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"137","2.126464178","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"138","2.126564890","10.0.2.15","192.114.46.177","UDP","75","52717  >  443 Len=33"
"139","2.126870390","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"140","2.127300603","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"141","2.127465152","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"142","2.127743455","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"143","2.127881627","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"144","2.128056235","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"145","2.128213127","10.0.2.15","192.114.46.177","UDP","75","52717  >  443 Len=33"
"146","2.128246069","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"147","2.128413765","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"148","2.129192707","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"149","2.129360731","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"150","2.129373447","10.0.2.15","192.114.46.177","UDP","75","52717  >  443 Len=33"
"151","2.129504697","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"152","2.129791465","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"153","2.129961292","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"154","2.130115351","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"155","2.130301529","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"156","2.130455357","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"157","2.130509624","10.0.2.15","192.114.46.177","UDP","75","52717  >  443 Len=33"
"158","2.130848908","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"159","2.131198173","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"160","2.131249592","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"161","2.131465545","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"162","2.131676429","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"163","2.131766113","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"164","2.131882267","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"165","2.131976205","10.0.2.15","192.114.46.177","UDP","80","52717  >  443 Len=38"
"166","2.132031043","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"167","2.132448592","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"168","2.132448675","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"169","2.132714049","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"170","2.132800241","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"171","2.132929898","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"172","2.133123508","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"173","2.133218173","10.0.2.15","192.114.46.177","UDP","75","52717  >  443 Len=33"
"174","2.133281479","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"175","2.133362208","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"176","2.133766077","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"177","2.133887776","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"178","2.134171133","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"179","2.134333796","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"180","2.134386071","10.0.2.15","192.114.46.177","UDP","75","52717  >  443 Len=33"
"181","2.134453954","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"182","2.134741649","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"183","2.134910184","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"184","2.135063449","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"185","2.135187976","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"186","2.135216249","10.0.2.15","192.114.46.177","UDP","77","52717  >  443 Len=35"
"187","2.135403316","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"188","2.135453075","10.0.2.15","192.114.46.177","UDP","77","52717  >  443 Len=35"
"189","2.135548000","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"190","2.135649329","10.0.2.15","192.114.46.177","UDP","77","52717  >  443 Len=35"
"191","2.135706236","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"192","2.135751981","10.0.2.15","192.114.46.177","UDP","77","52717  >  443 Len=35"
"193","2.136060746","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"194","2.136200781","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"195","2.136351585","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"196","2.136479753","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"197","2.136546529","10.0.2.15","142.251.142.206","UDP","1288","56698  >  443 Len=1246"
"198","2.136572296","10.0.2.15","142.251.142.206","UDP","1292","56698  >  443 Len=1250"
"199","2.136582057","10.0.2.15","142.251.142.206","UDP","234","56698  >  443 Len=192"
"200","2.136686854","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"201","2.137061828","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"202","2.137172767","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"203","2.137179409","10.0.2.15","192.114.46.177","UDP","77","52717  >  443 Len=35"
"204","2.137222849","10.0.2.15","192.114.46.177","UDP","79","52717  >  443 Len=37"
"205","2.137358895","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"206","2.137524285","10.0.2.15","192.114.46.177","UDP","79","52717  >  443 Len=37"
"207","2.137526701","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"208","2.137558626","10.0.2.15","192.114.46.177","UDP","79","52717  >  443 Len=37"
"209","2.138210710","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"210","2.138268177","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"211","2.138339984","10.0.2.15","192.114.46.177","UDP","79","52717  >  443 Len=37"
"212","2.138380919","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"213","2.138835814","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"214","2.139063033","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"215","2.139220203","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"216","2.139594785","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"217","2.139806347","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"218","2.139991889","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"219","2.140146380","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"220","2.140241044","10.0.2.15","192.114.46.177","UDP","79","52717  >  443 Len=37"
"221","2.140290689","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"222","2.140314952","10.0.2.15","192.114.46.177","UDP","81","52717  >  443 Len=39"
"223","2.140343110","10.0.2.15","192.114.46.177","UDP","81","52717  >  443 Len=39"
"224","2.140366324","10.0.2.15","192.114.46.177","UDP","81","52717  >  443 Len=39"
"225","2.140555979","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"226","2.140830390","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"227","2.140949285","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"228","2.141087647","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"229","2.141225376","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"230","2.141379502","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"231","2.141619639","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"232","2.141771765","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"233","2.141912478","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"234","2.142050960","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"235","2.142328739","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"236","2.142699402","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"237","2.142699493","142.251.142.206","10.0.2.15","UDP","70","443  >  56698 Len=28"
"238","2.142842260","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"239","2.142842312","142.251.142.206","10.0.2.15","UDP","66","443  >  56698 Len=24"
"240","2.142972439","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"241","2.143003449","10.0.2.15","192.114.46.177","UDP","81","52717  >  443 Len=39"
"242","2.143115436","10.0.2.15","192.114.46.177","UDP","83","52717  >  443 Len=41"
"243","2.143137888","10.0.2.15","192.114.46.177","UDP","83","52717  >  443 Len=41"
"244","2.143193684","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"245","2.143247094","10.0.2.15","192.114.46.177","UDP","82","52717  >  443 Len=40"
"246","2.143592592","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"247","2.143861172","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"248","2.144028651","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"249","2.144133803","10.0.2.15","192.114.46.177","UDP","87","52717  >  443 Len=45"
"250","2.144187124","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"251","2.144307352","10.0.2.15","192.114.46.177","UDP","82","52717  >  443 Len=40"
"252","2.144523337","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"253","2.144751262","192.114.46.177","10.0.2.15","UDP","1290","443  >  52717 Len=1248"
"254","2.147499719","10.0.2.15","192.114.46.177","UDP","83","52717  >  443 Len=41"
"255","2.147698145","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"256","2.147893435","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"257","2.148048976","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"258","2.148203150","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"259","2.148346191","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"260","2.148584132","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"261","2.148768954","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"262","2.148984432","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"263","2.149223287","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"264","2.149393791","10.0.2.15","192.114.46.177","UDP","83","52717  >  443 Len=41"
"265","2.149586227","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"266","2.149760550","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"267","2.149978276","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"268","2.150043650","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"269","2.150176520","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"270","2.150308527","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"271","2.150472225","10.0.2.15","192.114.46.177","UDP","82","52717  >  443 Len=40"
"272","2.150576655","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"273","2.150739302","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"274","2.150878767","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"275","2.151010775","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"276","2.151154647","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"277","2.151781684","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"278","2.151836411","10.0.2.15","192.114.46.177","UDP","82","52717  >  443 Len=40"
"279","2.151883946","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"280","2.151996246","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"281","2.152385924","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"282","2.152551076","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"283","2.152704637","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"284","2.152928707","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"285","2.153011754","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"286","2.153078835","192.114.46.177","10.0.2.15","UDP","81","443  >  52717 Len=39"
"287","2.153310341","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"288","2.153832313","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"289","2.153981503","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"290","2.154125262","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"291","2.154361786","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"292","2.154386651","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"293","2.154525784","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"294","2.154724267","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"295","2.154929013","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"296","2.155124181","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"297","2.155305204","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"298","2.155533539","10.0.2.15","192.114.46.177","UDP","74","52717  >  443 Len=32"
"299","2.155680279","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"300","2.155908968","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"301","2.156052368","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"302","2.156208280","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"303","2.156399925","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"304","2.156542925","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
"305","2.156724443","192.114.46.177","10.0.2.15","UDP","1292","443  >  52717 Len=1250"
